epoch,accuracy,loss,val_accuracy,val_loss
0,0.7316666841506958,0.818150520324707,0.643750011920929,0.8674266934394836
1,0.7633333206176758,0.6820619106292725,0.5237500071525574,1.0856329202651978
2,0.7662500143051147,0.6343637704849243,0.6487500071525574,0.8739817142486572
3,0.7868750095367432,0.6030554175376892,0.6212499737739563,0.9194123148918152
4,0.7929166555404663,0.5891216397285461,0.5987499952316284,0.9806453585624695
5,0.7933333516120911,0.5787687301635742,0.6937500238418579,0.9790655374526978
6,0.7925000190734863,0.576131284236908,0.5887500047683716,1.1117023229599
7,0.7983333468437195,0.5645737051963806,0.5737500190734863,1.0613479614257812
8,0.799791693687439,0.5619720220565796,0.5600000023841858,0.9954339861869812
9,0.8022916913032532,0.5576662421226501,0.5099999904632568,1.0184760093688965
10,0.7927083373069763,0.5597334504127502,0.5074999928474426,1.0558749437332153
