epoch,accuracy,loss,val_accuracy,val_loss
0,0.7589583396911621,1.159629464149475,0.6825000047683716,1.6608331203460693
1,0.778333306312561,0.9451021552085876,0.5174999833106995,1.371158242225647
2,0.7979166507720947,0.8182605504989624,0.612500011920929,1.2476886510849
3,0.8039583563804626,0.7187973260879517,0.6875,1.1423965692520142
4,0.8075000047683716,0.6460063457489014,0.6887500286102295,1.259116530418396
5,0.7945833206176758,0.59870845079422,0.6850000023841858,1.2718967199325562
6,0.8010416626930237,0.5445297956466675,0.49000000953674316,1.2182193994522095
7,0.8058333396911621,0.5089184641838074,0.4975000023841858,1.315364956855774
8,0.8072916865348816,0.48826390504837036,0.4724999964237213,1.3062270879745483
9,0.8010416626930237,0.48030707240104675,0.5024999976158142,1.2415966987609863
10,0.8100000023841858,0.4549487829208374,0.4937500059604645,1.455001950263977
11,0.8174999952316284,0.440447598695755,0.5024999976158142,1.3738601207733154
12,0.809374988079071,0.4385054409503937,0.5012500286102295,1.3777129650115967
13,0.8214583396911621,0.4260898232460022,0.5149999856948853,1.377693772315979
