epoch,accuracy,loss,val_accuracy,val_loss
0,0.737291693687439,1.0181949138641357,0.5337499976158142,1.8037408590316772
1,0.7570833563804626,0.862217128276825,0.5462499856948853,1.6983921527862549
2,0.7570833563804626,0.8387388586997986,0.5362499952316284,1.4220565557479858
3,0.7645833492279053,0.7591156363487244,0.675000011920929,0.7581837177276611
4,0.7614583373069763,0.6640138030052185,0.5412499904632568,0.9322668313980103
5,0.7593749761581421,0.6660768389701843,0.6037499904632568,0.8393211364746094
6,0.7712500095367432,0.6486021280288696,0.6012499928474426,0.7834480404853821
7,0.7729166746139526,0.571564793586731,0.7237499952316284,0.755155086517334
8,0.7710416913032532,0.5046393871307373,0.48875001072883606,0.8662069439888
9,0.778124988079071,0.48697876930236816,0.4737499952316284,0.9218463897705078
10,0.7683333158493042,0.4905099868774414,0.5375000238418579,0.9005045294761658
11,0.7820833325386047,0.457771360874176,0.6987500190734863,0.7428490519523621
12,0.7854166626930237,0.4373525381088257,0.5262500047683716,0.7038735747337341
13,0.7864583134651184,0.42047908902168274,0.5687500238418579,0.667235791683197
14,0.7827083468437195,0.4180644452571869,0.550000011920929,0.7995181083679199
