epoch,accuracy,loss,val_accuracy,val_loss
0,0.4327083230018616,1.7122511863708496,0.6387500166893005,1.052199363708496
1,0.5881249904632568,1.2265419960021973,0.6312500238418579,0.9305124878883362
2,0.6445833444595337,1.0633846521377563,0.6337500214576721,0.902076005935669
3,0.6889583468437195,0.9351687431335449,0.6287500262260437,0.885477602481842
4,0.6929166913032532,0.9168440699577332,0.6299999952316284,0.874461829662323
5,0.7020833492279053,0.8785263895988464,0.6137499809265137,0.8701934218406677
6,0.7114583253860474,0.8638401031494141,0.6200000047683716,0.8599591255187988
7,0.7106249928474426,0.852765679359436,0.6150000095367432,0.8649052977561951
8,0.7197916507720947,0.8356513977050781,0.6137499809265137,0.8695236444473267
9,0.7202083468437195,0.8487398028373718,0.6100000143051147,0.870736837387085
10,0.7137500047683716,0.8455513119697571,0.6087499856948853,0.8716213703155518
11,0.722083330154419,0.8360443711280823,0.6137499809265137,0.8662077188491821
12,0.7197916507720947,0.8318334221839905,0.612500011920929,0.8606165051460266
13,0.7108333110809326,0.8386917114257812,0.6100000143051147,0.8652196526527405
14,0.7212499976158142,0.8414317965507507,0.6100000143051147,0.8673191070556641
15,0.7202083468437195,0.8281736969947815,0.6100000143051147,0.8649497032165527
