epoch,accuracy,loss,val_accuracy,val_loss
0,0.7329166531562805,1.0136250257492065,0.6012499928474426,1.2007396221160889
1,0.7514583468437195,0.891342282295227,0.6637499928474426,1.6239137649536133
2,0.7595833539962769,0.8506917357444763,0.6812499761581421,0.7937933206558228
3,0.7554166913032532,0.8106568455696106,0.5837500095367432,1.2969262599945068
4,0.7593749761581421,0.739717960357666,0.6712499856948853,0.998048722743988
5,0.7614583373069763,0.7234692573547363,0.7300000190734863,0.9479969143867493
6,0.76583331823349,0.6253445744514465,0.48500001430511475,1.2699202299118042
7,0.7610416412353516,0.6193348169326782,0.6987500190734863,1.0312409400939941
8,0.7504166960716248,0.5869142413139343,0.6987500190734863,0.7186603546142578
9,0.7718750238418579,0.5093083381652832,0.5287500023841858,0.6846502423286438
10,0.7768750190734863,0.4907377064228058,0.53125,0.8989012837409973
11,0.7729166746139526,0.4717938303947449,0.7124999761581421,0.7247652411460876
12,0.7816666960716248,0.4402138292789459,0.5362499952316284,0.6499600410461426
13,0.7835416793823242,0.4213930368423462,0.5099999904632568,0.5844607353210449
14,0.7804166674613953,0.4154426157474518,0.5362499952316284,0.7606993317604065
