epoch,accuracy,loss,val_accuracy,val_loss
0,0.6949999928474426,0.8669307231903076,0.6912500262260437,0.8912440538406372
1,0.7016666531562805,0.8507300019264221,0.6775000095367432,0.9294581413269043
2,0.7116666436195374,0.8266297578811646,0.6875,0.9045644998550415
3,0.7260416746139526,0.8132776021957397,0.699999988079071,0.8711819648742676
4,0.7177083492279053,0.8116393089294434,0.7024999856948853,0.8549147844314575
5,0.7295833230018616,0.7992494702339172,0.7012500166893005,0.8413592576980591
6,0.7347916960716248,0.7853052020072937,0.699999988079071,0.8380314707756042
7,0.7252083420753479,0.7887195944786072,0.6850000023841858,0.8393943905830383
8,0.7333333492279053,0.7778028249740601,0.6837499737739563,0.8409589529037476
9,0.737500011920929,0.7743055820465088,0.6800000071525574,0.8455854058265686
10,0.7410416603088379,0.7675997614860535,0.668749988079071,0.8520492315292358
11,0.7475000023841858,0.7626639604568481,0.668749988079071,0.8523811101913452
12,0.7412499785423279,0.7616850137710571,0.6675000190734863,0.8583366870880127
