epoch,accuracy,loss,val_accuracy,val_loss
0,0.9881250262260437,0.29412391781806946,1.0,0.26524868607521057
1,0.9885416626930237,0.29010510444641113,1.0,0.2690356969833374
2,0.9908333420753479,0.28713852167129517,1.0,0.27079784870147705
3,0.9914583563804626,0.28772538900375366,1.0,0.27113014459609985
4,0.9918749928474426,0.282042920589447,1.0,0.2713267207145691
