epoch,accuracy,loss,val_accuracy,val_loss
0,0.7460416555404663,0.7845363616943359,0.6725000143051147,0.8339945077896118
1,0.7789583206176758,0.6499761939048767,0.5737500190734863,0.9261821508407593
2,0.7802083492279053,0.6109092831611633,0.6462500095367432,0.7798047065734863
3,0.7862499952316284,0.5923137664794922,0.5824999809265137,0.8936160802841187
4,0.7941666841506958,0.5821239352226257,0.5975000262260437,0.9611202478408813
5,0.79708331823349,0.5639310479164124,0.5487499833106995,0.979122519493103
6,0.8054166436195374,0.5454400181770325,0.5787500143051147,1.0131020545959473
7,0.8120833039283752,0.5367724299430847,0.5162500143051147,1.192014217376709
8,0.8045833110809326,0.5381168127059937,0.5862500071525574,1.0091605186462402
9,0.8016666769981384,0.533234179019928,0.5400000214576721,1.145979642868042
10,0.8020833134651184,0.5311030745506287,0.6000000238418579,1.187880277633667
11,0.8139583468437195,0.5187653303146362,0.5774999856948853,1.1748179197311401
12,0.809583306312561,0.522843599319458,0.5774999856948853,1.139205813407898
