epoch,accuracy,loss,val_accuracy,val_loss
0,0.7462499737739563,0.7098876237869263,0.5887500047683716,0.8940670490264893
1,0.7537500262260437,0.6783365607261658,0.5962499976158142,0.9362393021583557
2,0.7649999856948853,0.647966742515564,0.59375,0.9508320093154907
3,0.7710416913032532,0.6284096837043762,0.59375,0.9523822665214539
4,0.7768750190734863,0.6221278309822083,0.5962499976158142,0.946014940738678
5,0.7756249904632568,0.6170375347137451,0.5962499976158142,0.9607555866241455
6,0.7770833373069763,0.6075661778450012,0.5912500023841858,0.9651665687561035
7,0.7789583206176758,0.6042670011520386,0.5987499952316284,0.968407154083252
8,0.7820833325386047,0.6062960624694824,0.5987499952316284,0.969676673412323
9,0.7877083420753479,0.5946881771087646,0.6000000238418579,0.9837414622306824
10,0.7912499904632568,0.5931286215782166,0.5987499952316284,0.9834790229797363
