epoch,accuracy,loss,val_accuracy,val_loss
0,0.9232607483863831,0.30054163932800293,0.9978678226470947,0.0900401920080185
1,0.9272437691688538,0.2779756784439087,0.9978678226470947,0.09279412776231766
2,0.9320233464241028,0.27120441198349,0.9978678226470947,0.09274162352085114
3,0.9389272332191467,0.25323110818862915,0.9978678226470947,0.09215743839740753
4,0.9397238492965698,0.2588837444782257,0.9978678226470947,0.0909198746085167
